time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-07-20T22:19:44.990Z,19.4111666666667,-155.2765,0.75,3.17,ml,23,47,,0.11,hv,hv70452127,2024-01-17T22:09:27.924Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.16,0.121275881150612,13,reviewed,hv,hv
2018-07-21T08:15:24.930Z,19.408,-155.2745,0.64,3.17,ml,25,42,,0.12,hv,hv70454092,2023-10-16T20:06:20.250Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.16,0.143082199790651,10,reviewed,hv,hv
2018-07-22T06:26:07.760Z,19.4081666666667,-155.270666666667,0.72,3.17,ml,35,30,,0.09,hv,hv70458687,2022-06-09T19:18:24.330Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.136762123279095,13,reviewed,hv,hv
2018-07-23T20:52:45.280Z,19.4503333333333,-155.370333333333,0.56,3.17,ml,17,314,,0.27,hv,hv70466432,2023-10-25T20:17:02.100Z,"14 km W of Volcano, Hawaii",earthquake,2.26,1.78,0.142331617257521,12,reviewed,hv,hv
2018-07-25T13:01:25.250Z,19.4093333333333,-155.27,0.95,3.17,ml,22,42,,0.11,hv,hv70474457,2023-10-31T22:20:42.800Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.16,0.236016475262084,13,reviewed,hv,hv
2018-07-26T02:00:32.280Z,19.4068333333333,-155.282166666667,0.68,3.17,ml,20,42,,0.13,hv,hv70477022,2024-01-17T22:11:32.451Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.17,0.201101877286716,9,reviewed,hv,hv
2018-07-26T17:32:58.950Z,19.3916667,-155.278,-0.16,3.17,ml,37,42,0.00552,0.13,hv,hv70480087,2018-10-09T16:43:24.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.12,0.15,0.18,46,reviewed,hv,hv
2018-07-28T11:24:55.730Z,19.4698333333333,-155.250666666667,4.58,3.17,ml,15,312,,0.23,hv,hv70488282,2023-11-16T23:20:38.530Z,"3 km NNW of Volcano, Hawaii",earthquake,1.09,1.78,0.116306178755126,11,reviewed,hv,hv
2018-07-11T11:27:29.380Z,19.4245,-155.321666666667,-0.55,3.16,ml,16,225,,0.24,hv,hv70397116,2023-08-29T23:28:09.300Z,"9 km WSW of Volcano, Hawaii",earthquake,0.38,0.41,0.0516416359892649,2,reviewed,hv,hv
2018-07-12T12:44:28.210Z,19.4016666666667,-155.256833333333,0.3,3.16,ml,21,103,,0.15,hv,hv70411987,2023-09-02T00:05:02.680Z,"Island of Hawaii, Hawaii",earthquake,0.15,0.17,0.0486197778940016,10,reviewed,hv,hv
2018-07-15T03:01:33.630Z,19.4001667,-155.2745,1.73,3.16,ml,31,37,0.004842,0.08,hv,hv70424427,2018-10-02T16:40:41.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.15,0.138,21,reviewed,hv,hv
2018-07-18T11:25:30.480Z,19.3966667,-155.2611667,-0.51,3.16,ml,27,84,0.004853,0.12,hv,hv70440357,2018-10-04T14:15:26.040Z,"5 km SSW of Volcano, Hawaii",earthquake,0.17,0.19,0.15,22,reviewed,hv,hv
2018-07-21T06:49:53.110Z,19.4078333,-155.2865,0.51,3.16,ml,49,24,0.01004,0.13,hv,hv70453807,2019-02-06T02:28:09.270Z,"6 km SW of Volcano, Hawaii",earthquake,0.11,0.11,0.184,45,reviewed,hv,hv
2018-07-21T13:37:59.900Z,19.4015,-155.286833333333,0.96,3.16,ml,27,38,,0.11,hv,hv70455322,2023-10-17T20:07:27.080Z,"7 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.159817118225528,13,reviewed,hv,hv
2018-07-29T04:56:38.980Z,19.3916666666667,-155.2025,-1.1,3.16,ml,15,285,,0.39,hv,hv70491692,2023-11-17T19:27:50.160Z,"6 km SSE of Volcano, Hawaii",earthquake,1.69,0.56,0.088763728960978,7,reviewed,hv,hv
2018-07-29T07:30:25.510Z,19.4166667,-155.2706667,0.48,3.16,ml,34,40,0.01036,0.1,hv,hv70492177,2019-01-30T21:12:25.530Z,"4 km SW of Volcano, Hawaii",earthquake,0.11,0.11,0.184,26,reviewed,hv,hv
2018-07-30T23:34:40.430Z,19.3975,-155.278,1.1,3.16,ml,24,54,,0.16,hv,hv70499972,2024-01-17T22:13:57.142Z,"6 km SW of Volcano, Hawaii",earthquake,0.24,0.15,0.205355315811382,13,reviewed,hv,hv
2018-08-01T19:55:21.880Z,19.4108333333333,-155.277666666667,0.37,3.16,ml,25,42,,0.11,hv,hv70508867,2022-04-21T20:55:44.880Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.13,0.237140094300858,10,reviewed,hv,hv
2018-08-02T10:23:11.070Z,19.4111666666667,-155.290166666667,0.62,3.16,ml,35,29,,0.12,hv,hv70511567,2022-04-25T23:02:17.460Z,"6 km WSW of Volcano, Hawaii",earthquake,0.15,0.11,0.18178900202545,13,reviewed,hv,hv
2018-08-03T19:54:26.800Z,19.3991667,-155.2685,0.27,3.16,ml,27,60,0.002505,0.1,hv,hv70517752,2019-10-21T22:12:58.690Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.15,0.163,16,reviewed,hv,hv
2018-07-31T03:55:30.230Z,19.658,-155.271333333333,20.81,3.15,ml,15,330,,0.35,hv,hv70500847,2024-01-17T22:14:15.371Z,"20 km WNW of Mountain View, Hawaii",earthquake,4.57,8.67,0.0947325299906692,4,reviewed,hv,hv
2018-07-11T12:20:10.990Z,19.417,-155.2775,0.88,3.15,ml,17,53,,0.21,hv,hv70397301,2023-08-30T00:04:47.230Z,"5 km WSW of Volcano, Hawaii",earthquake,0.27,0.3,0.184655819631289,41,reviewed,hv,hv
2018-07-11T15:45:32.730Z,19.3986667,-155.275,0.4,3.15,ml,30,42,0.003523,0.11,hv,hv70398021,2018-10-02T16:40:34.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.11,0.211,23,reviewed,hv,hv
2018-07-16T17:48:51.400Z,19.4063333333333,-155.257,-0.48,3.15,ml,23,107,,0.24,hv,hv70432097,2023-09-25T23:22:44.050Z,"4 km SSW of Volcano, Hawaii",earthquake,0.17,0.22,0.20547339674873,10,reviewed,hv,hv
2018-07-18T09:27:28.490Z,19.4136666666667,-155.2725,1.56,3.15,ml,22,48,,0.08,hv,hv70439967,2023-10-02T21:32:32.400Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.11,0.149899401986884,17,reviewed,hv,hv
2018-07-19T06:42:55.930Z,19.5258333333333,-155.1165,4.42,3.15,ml,16,299,,0.17,hv,hv70444212,2023-10-04T18:10:45.190Z,"3 km SSW of Mountain View, Hawaii",earthquake,1.09,31.61,0.143446977067296,10,reviewed,hv,hv
2018-07-21T13:37:06.200Z,19.409,-155.291,1.02,3.15,ml,23,59,,0.11,hv,hv70455317,2022-04-21T03:18:26.070Z,"7 km WSW of Volcano, Hawaii",earthquake,0.18,0.14,0.170423067350428,12,reviewed,hv,hv
2018-07-22T04:21:21.390Z,19.582,-155.614666666667,19.76,3.15,ml,5,257,,0.05,hv,hv70458287,2023-10-18T18:57:53.990Z,"29 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,3.3,1.74,0.123825510319689,3,reviewed,hv,hv
2018-07-26T06:33:47.050Z,19.4198333333333,-155.266833333333,-0.31,3.15,ml,22,65,,0.21,hv,hv70477917,2023-11-07T21:32:41.900Z,"Island of Hawaii, Hawaii",earthquake,0.16,0.19,0.156365853999137,14,reviewed,hv,hv
2018-07-26T18:45:58.040Z,19.4168333,-155.271,0.66,3.15,ml,22,40,0.01004,0.1,hv,hv70480387,2018-10-09T16:43:24.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.15,0.153,47,reviewed,hv,hv
2018-07-11T00:45:28.130Z,19.2091675,-155.4309998,32,3.14,ml,12,161,0.04239,0.13,hv,hv70394811,2018-07-11T16:39:15.713Z,"5 km E of P?hala, Hawaii",earthquake,0.86,1.38,0.45,14,automatic,hv,hv
2018-07-11T04:19:13.120Z,19.4325,-155.25,-0.5,3.14,ml,22,151,,0.15,hv,hv70395541,2023-08-28T20:28:26.870Z,"2 km SW of Volcano, Hawaii",earthquake,0.15,0.19,0.112747060380969,8,reviewed,hv,hv
2018-07-12T21:10:05.890Z,19.405,-155.259833333333,0.42,3.14,ml,23,83,,0.11,hv,hv70413717,2022-05-18T01:33:24.610Z,"4 km SSW of Volcano, Hawaii",earthquake,0.2,0.1,0.118517963278425,15,reviewed,hv,hv
2018-07-14T23:39:45.770Z,19.412,-155.247833333333,0.31,3.14,ml,24,126,,0.19,hv,hv70423647,2023-09-15T17:50:37.290Z,"3 km SSW of Volcano, Hawaii",earthquake,0.17,0.22,0.0997272011014125,7,reviewed,hv,hv
2018-07-15T04:58:01.370Z,19.399,-155.2681667,0.24,3.14,ml,35,45,0.002151,0.09,hv,hv70424827,2019-04-24T21:46:11.580Z,"6 km SW of Volcano, Hawaii",earthquake,0.1,0.08,0.195,33,reviewed,hv,hv
2018-07-15T11:29:57.010Z,19.4086666666667,-155.267,0.86,3.14,ml,24,41,,0.11,hv,hv70426207,2023-09-19T21:47:01.500Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.166321683560835,14,reviewed,hv,hv
2018-07-15T11:49:02.310Z,19.3873333333333,-155.279,1.06,3.14,ml,25,43,,0.22,hv,hv70426272,2023-09-19T22:03:06.400Z,"7 km SW of Volcano, Hawaii",earthquake,0.21,0.25,0.094329651869584,6,reviewed,hv,hv
2018-07-19T10:36:32.030Z,19.3995,-155.2773333,-0.66,3.14,ml,46,39,0.005388,0.18,hv,hv70444997,2019-04-25T01:25:56.950Z,"6 km SW of Volcano, Hawaii",earthquake,0.12,0.13,0.182,46,reviewed,hv,hv
2018-07-19T10:45:25.980Z,19.4106666666667,-155.274833333333,0.78,3.14,ml,21,43,,0.11,hv,hv70445022,2023-10-05T18:08:09.200Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.17,0.137579328876697,14,reviewed,hv,hv
2018-07-19T18:26:00.320Z,19.4016667,-155.2746667,0.31,3.14,ml,23,49,0.00634,0.13,hv,hv70446602,2019-10-21T19:21:16.540Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.17,0.128,18,reviewed,hv,hv
2018-07-25T04:48:52.500Z,19.5108333333333,-155.295333333333,2.44,3.14,ml,17,304,,0.36,hv,hv70472842,2023-10-31T00:12:34.990Z,"Island of Hawaii, Hawaii",earthquake,2.11,31.61,0.128437601430091,12,reviewed,hv,hv
2018-07-25T08:57:52.730Z,19.402,-155.273666666667,1.38,3.14,ml,21,50,,0.12,hv,hv70473627,2023-10-31T18:37:23.510Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.18,0.11782927706324,13,reviewed,hv,hv
2018-07-25T10:16:07.520Z,19.4161667,-155.2741667,0.56,3.14,ml,24,41,0.009136,0.09,hv,hv70473882,2018-10-09T16:43:22.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.11,0.158,50,reviewed,hv,hv
2018-07-26T00:06:01.640Z,19.4335,-155.275166666667,-0.47,3.14,ml,20,118,,0.35,hv,hv70476632,2023-11-07T00:39:33.830Z,"Island of Hawaii, Hawaii",earthquake,0.22,0.25,0.251257341465615,12,reviewed,hv,hv
2018-07-26T06:57:45.080Z,19.4128333333333,-155.2795,0.22,3.14,ml,24,36,,0.11,hv,hv70477992,2022-04-28T19:26:33.210Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.17,0.141134621414376,10,reviewed,hv,hv
2018-07-29T16:41:46.400Z,19.4041667,-155.2896667,1.13,3.14,ml,57,33,0.01006,0.13,hv,hv70494037,2019-06-06T01:57:06.430Z,"7 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.165,44,reviewed,hv,hv
2018-07-30T19:07:56.930Z,19.4074993,-155.2606659,0.01,3.14,ml,25,58,0.01546,0.38,hv,hv70499087,2018-10-16T15:34:09.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.64,0.55,3.55,30,automatic,hv,hv
2018-08-04T04:41:36.120Z,19.4021666666667,-155.2875,0.05,3.14,md,24,38,,0.13,hv,hv70519417,2023-12-20T00:41:34.860Z,"7 km SW of Volcano, Hawaii",earthquake,0.12,0.15,0.0741215549971932,6,reviewed,hv,hv
2018-08-25T22:52:05.200Z,19.3281667,-155.1423333,5.91,3.14,ml,33,213,0.05701,0.09,hv,hv70563337,2018-11-01T17:50:59.040Z,"15 km S of Fern Forest, Hawaii",earthquake,0.44,0.7,0.178,34,reviewed,hv,hv
2018-07-11T02:35:35.060Z,19.401,-155.2905,-0.23,3.13,ml,42,37,0.01057,0.13,hv,hv70395196,2018-10-02T16:40:33.040Z,"Island of Hawaii, Hawaii",earthquake,0.1,0.13,0.179,38,reviewed,hv,hv
2018-07-12T08:57:23.300Z,19.397,-155.274333333333,0.74,3.13,md,23,42,,0.13,hv,hv70411252,2023-09-01T18:19:54.280Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.0312298402673965,4,reviewed,hv,hv
2018-07-15T02:58:54.150Z,19.4155,-155.274666666667,0.67,3.13,ml,20,43,,0.14,hv,hv70424412,2024-01-17T22:07:17.154Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.15,0.171490692771986,9,reviewed,hv,hv
2018-07-15T11:43:08.350Z,19.4085,-155.2846667,1.46,3.13,ml,51,19,0.00913,0.1,hv,hv70426257,2018-10-03T02:52:58.250Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.196,41,reviewed,hv,hv
2018-07-15T13:51:26.310Z,19.183,-155.461666666667,33.2,3.13,ml,14,201,,0.09,hv,hv70426682,2023-09-19T23:42:49.840Z,"2 km SE of Pāhala, Hawaii",earthquake,0.96,1.28,0.181252407138059,10,reviewed,hv,hv
2018-07-16T07:52:45.750Z,19.4125,-155.2836667,0.68,3.13,ml,36,27,0.005151,0.07,hv,hv70430087,2019-07-30T01:50:40.190Z,"6 km WSW of Volcano, Hawaii",earthquake,0.13,0.1,0.162,13,reviewed,hv,hv
2018-07-16T09:57:53.870Z,19.4138333333333,-155.2715,1.75,3.13,ml,20,51,,0.09,hv,hv70430487,2023-09-22T00:11:36.670Z,"5 km SW of Volcano, Hawaii",earthquake,0.19,0.17,0.0243434951926043,3,reviewed,hv,hv
2018-07-16T12:41:23.240Z,19.4113333,-155.2635,0.52,3.13,ml,25,66,0.003501,0.09,hv,hv70431027,2018-10-04T14:15:25.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.1,0.151,20,reviewed,hv,hv
2018-07-22T08:13:26.790Z,19.396,-155.276166666667,1.54,3.13,ml,24,41,,0.12,hv,hv70459067,2023-10-18T19:47:15.700Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.17,0.141526715394561,15,reviewed,hv,hv
2018-07-27T16:42:49.130Z,19.4085,-155.2868333,1.09,3.13,ml,56,23,0.009473,0.13,hv,hv70484642,2018-10-09T16:43:24.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.09,0.194,42,reviewed,hv,hv
2018-07-28T12:19:06.210Z,19.3965,-155.2715,0.19,3.13,ml,27,37,,0.11,hv,hv70488427,2022-07-07T21:38:22.860Z,"6 km SW of Volcano, Hawaii",earthquake,0.12,0.14,0.161867787442418,12,reviewed,hv,hv
2018-07-29T22:04:46.540Z,19.395,-155.286,0.1,3.13,ml,25,47,0.009037,0.12,hv,hv70494997,2018-10-09T16:43:26.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.13,0.15,0.168,45,reviewed,hv,hv
2018-07-11T04:07:16.270Z,19.4003333333333,-155.265166666667,0.2,3.12,ml,26,55,,0.13,hv,hv70395491,2022-04-13T00:33:16.280Z,"5 km SW of Volcano, Hawaii",earthquake,0.18,0.14,0.187662413560322,12,reviewed,hv,hv
2018-07-11T04:44:58.500Z,19.4001667,-155.2635,0.22,3.12,ml,33,35,0.003062,0.1,hv,hv70395641,2018-10-02T16:40:30.040Z,"5 km SSW of Volcano, Hawaii",earthquake,0.14,0.11,0.179,24,reviewed,hv,hv
2018-07-12T19:05:11.160Z,19.393,-155.265666666667,-0.04,3.12,ml,22,77,,0.12,hv,hv70413277,2023-09-06T20:58:04.520Z,"6 km SSW of Volcano, Hawaii",earthquake,0.12,0.14,0.165088578004347,11,reviewed,hv,hv
2018-07-14T05:13:01.580Z,19.4236666666667,-155.274833333333,0.19,3.12,ml,37,64,,0.11,hv,hv70419882,2022-07-21T19:27:43.710Z,"4 km WSW of Volcano, Hawaii",earthquake,0.16,0.12,0.125919637593618,11,reviewed,hv,hv
2018-07-15T11:55:07.500Z,19.4116667,-155.2625,0.41,3.12,ml,50,39,0.002511,0.13,hv,hv70426292,2018-10-02T16:40:42.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.147,40,reviewed,hv,hv
2018-07-21T00:26:28.210Z,19.4073333,-155.2855,0.62,3.12,ml,34,38,0.01036,0.13,hv,hv70452562,2019-02-06T03:09:48.000Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.149,45,reviewed,hv,hv
2018-07-23T04:32:49.850Z,19.4121667,-155.2626667,0.44,3.12,ml,45,46,0.002634,0.13,hv,hv70463152,2018-10-09T16:43:21.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.17,45,reviewed,hv,hv
2018-07-24T10:59:00.220Z,19.4068333,-155.2858333,1.36,3.12,ml,48,22,0.0109,0.09,hv,hv70469332,2019-03-12T20:32:29.900Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.168,43,reviewed,hv,hv
2018-07-24T23:09:21.160Z,19.4113333,-155.2701667,0.77,3.12,ml,40,48,0.009741,0.08,hv,hv70471737,2019-07-16T22:25:17.550Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.1,0.116,14,reviewed,hv,hv
2018-07-25T20:23:54.100Z,19.4006666666667,-155.271,1.29,3.12,ml,23,54,,0.12,hv,hv70475937,2023-11-06T22:27:51.300Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.19,0.203288940409933,15,reviewed,hv,hv
2018-07-27T20:41:22.790Z,19.4168333,-155.2685,0.31,3.12,ml,20,62,0.009409,0.1,hv,hv70485507,2019-10-22T00:41:45.840Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.17,0.129,11,reviewed,hv,hv
2018-07-29T15:32:51.320Z,19.4128333,-155.2616667,0.23,3.12,ml,46,36,0.001845,0.12,hv,hv70493807,2019-01-30T20:06:43.492Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.09,0.197,42,reviewed,hv,hv
2018-07-30T17:31:49.130Z,19.4135,-155.2613333,0.52,3.12,ml,32,83,0.001966,0.11,hv,hv70498772,2018-10-16T15:34:10.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.1,0.14,18,reviewed,hv,hv
2018-07-16T18:12:50.190Z,19.4111666666667,-155.283833333333,0.67,3.11,ml,22,57,,0.09,hv,hv70432172,2023-09-25T23:46:10.370Z,"6 km SW of Volcano, Hawaii",earthquake,0.12,0.13,0.149351227191595,13,reviewed,hv,hv
2018-07-19T19:13:33.010Z,19.4038333,-155.2871667,0.36,3.11,ml,23,67,0.01243,0.09,hv,hv70446732,2018-10-04T14:15:27.040Z,"Island of Hawaii, Hawaii",earthquake,0.13,0.14,0.178,20,reviewed,hv,hv
2018-07-19T21:40:55.340Z,19.3996666666667,-155.291333333333,0.97,3.11,ml,24,55,,0.1,hv,hv70447197,2023-10-10T01:50:45.580Z,"7 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.237836480504495,15,reviewed,hv,hv
2018-07-20T15:08:22.520Z,19.4008333333333,-155.271666666667,1.38,3.11,ml,38,38,,0.11,hv,hv70450677,2022-07-13T20:32:06.380Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.12,0.129953969402524,15,reviewed,hv,hv
2018-07-21T00:36:05.900Z,19.4153333333333,-155.2795,0.79,3.11,ml,24,56,,0.16,hv,hv70452587,2023-10-12T23:31:50.550Z,"Island of Hawaii, Hawaii",earthquake,0.16,0.14,0.234882712589281,19,reviewed,hv,hv
2018-07-22T21:49:38.570Z,19.4103333333333,-155.275833333333,0.71,3.11,ml,33,39,,0.09,hv,hv70461772,2022-06-10T00:02:57.350Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.11,0.233465702056835,17,reviewed,hv,hv
2018-07-23T03:04:14.370Z,19.5196666666667,-155.662666666667,5.42,3.11,ml,13,151,,0.11,hv,hv70462822,2023-10-23T23:51:07.300Z,"Island of Hawaii, Hawaii",earthquake,0.37,0.68,0.189306317185365,12,reviewed,hv,hv
2018-07-31T00:46:48.600Z,19.4116666666667,-155.281333333333,0.41,3.11,ml,25,55,,0.12,hv,hv70500217,2023-11-28T23:08:57.000Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.0577356962378204,6,reviewed,hv,hv
2018-07-31T16:44:27.120Z,19.3998333333333,-155.262333333333,0.12,3.11,ml,32,72,,0.13,hv,hv70503562,2022-05-28T01:15:22.340Z,"5 km SSW of Volcano, Hawaii",earthquake,0.12,0.13,0.110031485621735,14,reviewed,hv,hv
2018-07-31T17:55:45.360Z,19.4081667,-155.2843333,1.51,3.11,ml,50,24,0.009448,0.1,hv,hv70503827,2018-10-16T15:34:10.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.11,0.184,45,reviewed,hv,hv
2018-08-03T17:24:45.440Z,19.4135,-155.2646667,0.27,3.11,ml,32,73,0.004734,0.1,hv,hv70517267,2022-08-08T06:49:24.809Z,"4 km SW of Volcano, Hawaii",earthquake,0.11,0.1,0.193,29,reviewed,hv,hv
2018-09-27T03:42:24.240Z,20.0655,-155.8513333,12.25,3.11,ml,52,152,0.09146,0.11,hv,hv70615022,2018-12-01T16:42:29.040Z,"10 km N of Puako, Hawaii",earthquake,0.5,0.49,0.154,55,reviewed,hv,hv
2018-07-31T02:32:02.630Z,19.405,-155.2798333,-0.01,3.1,ml,49,29,0.01122,0.15,hv,hv70500562,2019-06-07T23:47:34.400Z,"6 km SW of Volcano, Hawaii",earthquake,0.1,0.09,0.195,49,reviewed,hv,hv
2018-07-31T03:50:17.810Z,19.4148333333333,-155.2725,1.13,3.1,ml,31,32,,0.08,hv,hv70500827,2022-07-26T03:06:55.990Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.11,0.193929537906295,15,reviewed,hv,hv
2018-07-31T10:21:02.750Z,19.4238338,-155.274826,1.2,3.1,ml,52,40,0.002759,0.2,hv,hv70502197,2018-10-16T15:34:09.040Z,"Island of Hawaii, Hawaii",earthquake,0.22,0.15,3.12,34,automatic,hv,hv
2018-08-01T19:54:09.340Z,19.4133333,-155.2695,-0.16,3.1,ml,40,46,0.009167,0.15,hv,hv70508857,2019-07-10T01:06:24.740Z,"4 km SW of Volcano, Hawaii",earthquake,0.11,0.12,0.19,23,reviewed,hv,hv
2018-08-02T19:03:31.140Z,19.4021,-155.2727,5,3.1,ml,,48,0.015,0.51,us,us1000h7dw,2018-10-16T15:34:08.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.9,1.6,0.069,28,reviewed,us,us
2018-08-03T20:56:21.960Z,19.4263325,-155.2608337,0.82,3.1,ml,25,68,0.00328,0.21,hv,hv70517962,2018-08-03T21:02:09.530Z,"3 km WSW of Volcano, Hawaii",earthquake,0.46,0.34,3.58,29,automatic,hv,hv
2018-09-12T20:11:34.470Z,19.348,-155.2161667,6.84,3.1,ml,51,61,0.02566,0.08,hv,hv70590712,2018-11-21T18:19:10.040Z,"10 km S of Volcano, Hawaii",earthquake,0.25,0.32,0.158,45,reviewed,hv,hv
2018-07-11T08:58:08.330Z,19.423,-155.275166666667,0.74,3.1,ml,19,60,,0.21,hv,hv70396541,2023-08-29T21:00:54.440Z,"4 km WSW of Volcano, Hawaii",earthquake,0.3,0.18,0.131687648548741,5,reviewed,hv,hv
2018-07-14T02:07:59.290Z,19.3155,-155.351,16.54,3.1,ml,17,313,,0.4,hv,hv70419217,2023-09-12T19:49:55.210Z,"18 km NE of Pāhala, Hawaii",earthquake,3.85,3.06,0.0857619587849279,11,reviewed,hv,hv
2018-07-14T03:11:28.980Z,19.3996667,-155.2678333,0.27,3.1,ml,45,45,0.002213,0.1,hv,hv70419437,2019-02-12T22:16:40.370Z,"5 km SW of Volcano, Hawaii",earthquake,0.11,0.1,0.189,50,reviewed,hv,hv
2018-07-16T16:40:28.250Z,19.4156667,-155.2645,0.43,3.1,ml,20,79,0.005632,0.13,hv,hv70431862,2018-10-04T14:15:25.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.19,0.13,0.163,37,reviewed,hv,hv
2018-07-16T20:27:55.490Z,19.4106666666667,-155.265833333333,0.58,3.1,ml,31,36,,0.09,hv,hv70432652,2022-04-08T02:49:29.090Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.13,0.183478628378759,16,reviewed,hv,hv
2018-07-17T13:06:16.920Z,19.4003333,-155.2755,0.66,3.1,ml,30,38,0.005241,0.1,hv,hv70435837,2019-01-30T00:19:55.280Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.13,0.163,11,reviewed,hv,hv
2018-07-19T01:26:12.540Z,19.3388333333333,-155.306833333333,-1,3.1,ml,16,263,,0.29,hv,hv70443152,2023-10-03T21:52:35.720Z,"13 km SSW of Volcano, Hawaii",earthquake,0.73,0.38,0.125528421743708,8,reviewed,hv,hv
2018-07-21T09:16:24.640Z,19.4125,-155.2616667,0.37,3.1,ml,48,47,0.001738,0.09,hv,hv70454332,2018-10-04T14:15:28.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.08,0.161,29,reviewed,hv,hv
2018-07-22T19:55:09.510Z,19.4011666666667,-155.261666666667,0.45,3.1,ml,22,89,,0.14,hv,hv70461452,2023-10-23T21:15:09.150Z,"5 km SSW of Volcano, Hawaii",earthquake,0.14,0.13,0.134079938553311,12,reviewed,hv,hv
2018-07-27T22:46:47.590Z,19.4786666666667,-155.288333333333,6.4,3.1,ml,20,268,,0.28,hv,hv70485892,2023-11-14T23:05:40.570Z,"Island of Hawaii, Hawaii",earthquake,1.22,31.61,0.150051655087,14,reviewed,hv,hv
2018-07-29T10:04:09.160Z,19.398,-155.218333333333,3.69,3.1,ml,24,139,,0.21,hv,hv70492672,2023-11-20T20:13:42.800Z,"5 km SSE of Volcano, Hawaii",earthquake,0.5,0.84,0.137827496573694,9,reviewed,hv,hv
2018-07-13T00:12:40.840Z,19.4028333333333,-155.29,1.31,3.09,ml,19,65,,0.1,hv,hv70414247,2023-09-07T18:02:01.290Z,"7 km SW of Volcano, Hawaii",earthquake,0.27,0.29,0.134466868213698,3,reviewed,hv,hv
2018-07-13T00:18:03.030Z,19.4145,-155.272,1,3.09,ml,36,47,,0.08,hv,hv70414262,2022-07-20T19:44:39.490Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.12,0.223089900711864,17,reviewed,hv,hv
2018-07-19T10:36:32.470Z,19.3935,-155.2865,1.02,3.09,ml,24,49,,0.35,hv,hv70445002,2023-10-05T17:50:36.630Z,"7 km SW of Volcano, Hawaii",earthquake,0.33,0.38,0.19357858982672,46,reviewed,hv,hv
2018-07-20T00:20:32.780Z,19.4091666666667,-155.290666666667,0.74,3.09,ml,22,58,,0.1,hv,hv70447697,2023-10-10T21:00:46.710Z,"7 km WSW of Volcano, Hawaii",earthquake,0.13,0.14,0.174314411987926,18,reviewed,hv,hv
